"","state","date","last_available_deaths","last_available_confirmed","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","num","regiao","half_cum_cases","half_cum_deaths","doubl_dates","dist_date","mobility","activity","smth_mobility","smth_date","smth_activ"
"2836","RN",2020-03-09,0,0,1.01,1.02,0.75,1.03,1.19,1,24,"Nordeste",0,0,NA,NA,1.1025,100,1.06357142857143,NA,100
"2837","RN",2020-03-10,0,0,1,1.03,0.81,1.01,1.17,1,24,"Nordeste",0,0,NA,NA,1.0925,100,1.055,NA,100
"2838","RN",2020-03-11,0,0,0.95,0.96,0.77,1,1.16,1,24,"Nordeste",0,0,NA,NA,1.0575,100,1.05214285714286,NA,100
"2839","RN",2020-03-12,0,0,0.88,0.91,0.67,0.97,1.13,1.02,24,"Nordeste",0,0,NA,NA,1.0125,100,1.04178571428571,NA,100
"2840","RN",2020-03-13,0,1,0.92,0.94,0.69,0.95,1.16,1.02,24,"Nordeste",0.5,0,2020-03-12,1,1.045,100,1.03678571428571,NA,100
"2841","RN",2020-03-14,0,1,0.99,1.04,0.71,0.92,1.03,1.03,24,"Nordeste",0.5,0,2020-03-12,2,1.0225,100,1.02821428571429,NA,100
"2842","RN",2020-03-15,0,1,0.85,1.03,0.64,0.83,0.98,1.06,24,"Nordeste",0.5,0,2020-03-12,3,0.96,100,1.00535714285714,NA,100
"2843","RN",2020-03-16,0,1,0.93,1.02,0.67,0.98,1.16,1.01,24,"Nordeste",0.5,0,2020-03-12,4,1.0675,100,0.982857142857143,4,100
"2844","RN",2020-03-17,0,1,0.87,1.04,0.74,0.94,1.11,1.02,24,"Nordeste",0.5,0,2020-03-12,5,1.0325,100,0.9525,5,100
"2845","RN",2020-03-18,0,1,0.76,0.97,0.68,0.83,0.93,1.07,24,"Nordeste",0.5,0,2020-03-12,6,0.8975,100,0.909642857142857,4.85714285714286,100
"2846","RN",2020-03-19,0,1,0.71,0.95,0.67,0.78,0.88,1.09,24,"Nordeste",0.5,0,2020-03-12,7,0.855,100,0.853214285714286,4.57142857142857,100
"2847","RN",2020-03-20,0,1,0.65,0.94,0.58,0.72,0.87,1.1,24,"Nordeste",0.5,0,2020-03-12,8,0.8325,100,0.782142857142857,4.28571428571429,100
"2848","RN",2020-03-21,0,6,0.44,0.89,0.38,0.59,0.78,1.13,24,"Nordeste",3,0,2020-03-20,1,0.7225,100,0.707857142857143,4,100
"2849","RN",2020-03-22,0,9,0.25,0.67,0.25,0.39,0.67,1.18,24,"Nordeste",4.5,0,2020-03-21,1,0.565,100,0.650714285714286,3.71428571428571,100
"2850","RN",2020-03-23,0,13,0.37,0.69,0.33,0.47,0.61,1.18,24,"Nordeste",6.5,0,2020-03-21,2,0.57,100,0.603214285714286,3.28571428571429,100
"2851","RN",2020-03-24,0,13,0.33,0.64,0.35,0.42,0.54,1.19,24,"Nordeste",6.5,0,2020-03-21,3,0.5125,100,0.5625,2.42857142857143,100
"2852","RN",2020-03-25,0,14,0.32,0.63,0.34,0.41,0.52,1.2,24,"Nordeste",7,0,2020-03-21,4,0.4975,100,0.5425,2.42857142857143,100
"2853","RN",2020-03-26,0,19,0.34,0.67,0.4,0.41,0.54,1.19,24,"Nordeste",9.5,0,2020-03-22,4,0.5225,100,0.541785714285714,2.42857142857143,100
"2854","RN",2020-03-27,0,28,0.35,0.68,0.39,0.43,0.58,1.2,24,"Nordeste",14,0,2020-03-25,2,0.5475,100,0.542857142857143,2.42857142857143,100
"2855","RN",2020-03-28,0,90,0.34,0.69,0.34,0.42,0.65,1.17,24,"Nordeste",45,0,2020-03-27,1,0.5825,100,0.555,2.42857142857143,100
"2856","RN",2020-03-29,2,136,0.26,0.64,0.26,0.34,0.67,1.19,24,"Nordeste",68,1,2020-03-28,1,0.56,100,0.569285714285714,2.42857142857143,100
"2857","RN",2020-03-30,2,154,0.4,0.71,0.37,0.42,0.6,1.19,24,"Nordeste",77,1,2020-03-28,2,0.5775,100,0.579642857142857,2.57142857142857,100
"2858","RN",2020-03-31,2,164,0.42,0.77,0.42,0.43,0.6,1.17,24,"Nordeste",82,1,2020-03-28,3,0.5975,100,0.589285714285714,2.57142857142857,100
"2859","RN",2020-04-01,4,184,0.42,0.77,0.43,0.44,0.6,1.18,24,"Nordeste",92,2,2020-03-28,4,0.5975,100,0.596785714285714,2.71428571428571,100
"2860","RN",2020-04-02,4,211,0.42,0.78,0.42,0.45,0.59,1.18,24,"Nordeste",105.5,2,2020-03-28,5,0.595,100,0.6025,3,100
"2861","RN",2020-04-03,8,352,0.41,0.79,0.41,0.47,0.63,1.18,24,"Nordeste",176,4,2020-04-01,2,0.615,100,0.611428571428571,3.28571428571429,100
"2862","RN",2020-04-04,10,426,0.38,0.8,0.32,0.44,0.68,1.16,24,"Nordeste",213,5,2020-04-02,2,0.635,100,0.619285714285714,3.57142857142857,100
"2863","RN",2020-04-05,14,484,0.3,0.7,0.29,0.36,0.7,1.18,24,"Nordeste",242,7,2020-04-02,3,0.6,100,0.626428571428571,3.85714285714286,100
"2864","RN",2020-04-06,14,492,0.46,0.84,0.42,0.48,0.63,1.17,24,"Nordeste",246,7,2020-04-02,4,0.64,100,0.636071428571429,4.14285714285714,100
"2865","RN",2020-04-07,16,508,0.47,0.88,0.46,0.48,0.63,1.16,24,"Nordeste",254,8,2020-04-02,5,0.6525,100,0.599642857142857,5,100
"2866","RN",2020-04-08,22,522,0.46,0.87,0.46,0.5,0.63,1.16,24,"Nordeste",261,11,2020-04-02,6,0.6475,100,0.600357142857143,5.85714285714286,100
"2867","RN",2020-04-09,22,522,0.49,0.98,0.51,0.51,0.59,1.15,24,"Nordeste",261,11,2020-04-02,7,0.6625,100,0.601785714285714,6.71428571428571,100
"2868","RN",2020-04-10,22,526,0.23,0.53,0.42,0.33,0.34,1.23,24,"Nordeste",263,11,2020-04-02,8,0.36,100,0.602142857142857,7.57142857142857,100
"2869","RN",2020-04-11,26,578,0.41,0.83,0.38,0.44,0.66,1.16,24,"Nordeste",289,13,2020-04-03,8,0.64,100,0.5975,8.42857142857143,100
"2870","RN",2020-04-12,30,605,0.31,0.67,0.33,0.37,0.73,1.16,24,"Nordeste",302.5,15,2020-04-03,9,0.61,100,0.588928571428571,9.14285714285714,100
"2871","RN",2020-04-13,34,678,0.47,0.8,0.42,0.48,0.65,1.17,24,"Nordeste",339,17,2020-04-03,10,0.6425,100,0.579642857142857,9.85714285714286,100
"2872","RN",2020-04-14,36,752,0.44,0.78,0.44,0.46,0.63,1.17,24,"Nordeste",376,18,2020-04-03,11,0.62,100,0.620357142857143,10.4285714285714,100
"2873","RN",2020-04-15,38,798,0.4,0.75,0.41,0.43,0.6,1.19,24,"Nordeste",399,19,2020-04-04,11,0.5875,100,0.622142857142857,10.5714285714286,100
"2874","RN",2020-04-16,40,800,0.37,0.8,0.45,0.44,0.61,1.18,24,"Nordeste",400,20,2020-04-04,12,0.5975,100,0.62,10.5714285714286,100
"2875","RN",2020-04-17,46,926,0.4,0.84,0.46,0.49,0.67,1.18,24,"Nordeste",463,23,2020-04-05,12,0.645,100,0.618214285714286,10.2857142857143,100
"2876","RN",2020-04-18,48,1032,0.35,0.8,0.38,0.46,0.73,1.15,24,"Nordeste",516,24,2020-04-09,9,0.6525,100,0.580714285714286,10,100
"2877","RN",2020-04-19,51,1087,0.27,0.63,0.35,0.38,0.74,1.17,24,"Nordeste",543.5,25.5,2020-04-10,9,0.595,100,0.585357142857143,9.71428571428571,100
"2878","RN",2020-04-20,54,1190,0.41,0.85,0.47,0.48,0.63,1.16,24,"Nordeste",595,27,2020-04-12,8,0.63,100,0.587857142857143,9.42857142857143,100
"2879","RN",2020-04-21,56,1216,0.23,0.46,0.4,0.3,0.37,1.22,24,"Nordeste",608,28,2020-04-12,9,0.3575,100,0.585714285714286,9.14285714285714,100
"2880","RN",2020-04-22,58,1292,0.38,0.8,0.45,0.47,0.65,1.16,24,"Nordeste",646,29,2020-04-13,9,0.62,100,0.587857142857143,9.28571428571429,100
"2881","RN",2020-04-23,68,1416,0.38,0.78,0.5,0.48,0.65,1.16,24,"Nordeste",708,34,2020-04-13,10,0.615,100,0.591071428571429,9.42857142857143,100
"2882","RN",2020-04-24,77,1508,0.37,0.77,0.45,0.49,0.69,1.17,24,"Nordeste",754,38.5,2020-04-14,10,0.63,100,0.592857142857143,9.85714285714286,100
"2883","RN",2020-04-25,80,1562,0.36,0.81,0.39,0.46,0.75,1.15,24,"Nordeste",781,40,2020-04-15,10,0.6675,100,0.632857142857143,10.2857142857143,100
"2884","RN",2020-04-26,88,1650,0.27,0.7,0.33,0.38,0.75,1.17,24,"Nordeste",825,44,2020-04-16,10,0.6175,100,0.635,10.4285714285714,100
"2885","RN",2020-04-27,90,1664,0.4,0.79,0.43,0.49,0.69,1.16,24,"Nordeste",832,45,2020-04-16,11,0.6425,100,0.648928571428571,10.4285714285714,100
"2886","RN",2020-04-28,96,1714,0.4,0.81,0.48,0.49,0.67,1.13,24,"Nordeste",857,48,2020-04-16,12,0.6375,100,0.606785714285714,10.2857142857143,100
"2887","RN",2020-04-29,106,2172,0.4,0.8,0.43,0.48,0.67,1.16,24,"Nordeste",1086,53,2020-04-19,10,0.635,100,0.614285714285714,10.1428571428571,100
"2888","RN",2020-04-30,112,2354,0.47,1,0.39,0.57,0.69,1.13,24,"Nordeste",1177,56,2020-04-20,10,0.7125,100,0.621071428571428,10.1428571428571,100
"2889","RN",2020-05-01,112,2594,0.24,0.34,0.43,0.37,0.38,1.22,24,"Nordeste",1297,56,2020-04-22,9,0.335,100,0.624285714285714,10.1428571428571,100
"2890","RN",2020-05-02,118,2732,0.41,0.97,0.32,0.5,0.75,1.14,24,"Nordeste",1366,59,2020-04-23,9,0.72,100,0.633928571428571,9.85714285714286,100
"2891","RN",2020-05-03,122,2784,0.3,0.78,0.33,0.41,0.79,1.15,24,"Nordeste",1392,61,2020-04-23,10,0.665,100,0.643571428571429,10,100
"2892","RN",2020-05-04,124,2842,0.42,0.86,0.29,0.46,0.69,1.16,24,"Nordeste",1421,62,2020-04-23,11,0.665,100,0.643571428571429,9.85714285714286,100
"2893","RN",2020-05-05,136,3072,0.46,0.96,0.36,0.53,0.7,1.15,24,"Nordeste",1536,68,2020-04-25,10,0.705,100,0.701428571428571,10,100
"2894","RN",2020-05-06,144,3148,0.46,0.95,0.38,0.55,0.7,1.15,24,"Nordeste",1574,72,2020-04-25,11,0.7025,100,0.708928571428571,10.2857142857143,100
"2895","RN",2020-05-07,152,3478,0.48,0.97,0.43,0.55,0.7,1.15,24,"Nordeste",1739,76,2020-04-28,9,0.7125,100,0.727142857142857,10.5714285714286,100
"2896","RN",2020-05-08,162,3642,0.48,0.98,0.4,0.58,0.75,1.15,24,"Nordeste",1821,81,2020-04-28,10,0.74,100,0.73,10.7142857142857,100
"2897","RN",2020-05-09,174,3838,0.46,1.01,0.35,0.56,0.81,1.13,24,"Nordeste",1919,87,2020-04-28,11,0.7725,100,0.724642857142857,11.1428571428571,100
"2898","RN",2020-05-10,176,3856,0.34,0.91,0.32,0.49,0.96,1.12,24,"Nordeste",1928,88,2020-04-28,12,0.7925,100,0.716071428571429,11.4285714285714,100
"2899","RN",2020-05-11,184,3978,0.45,0.87,0.36,0.53,0.71,1.16,24,"Nordeste",1989,92,2020-04-29,12,0.685,100,0.706785714285714,12,100
"2900","RN",2020-05-12,186,4066,0.44,0.85,0.39,0.52,0.69,1.15,24,"Nordeste",2033,93,2020-04-29,13,0.6675,100,0.695357142857143,12.2857142857143,100
"2901","RN",2020-05-13,210,4734,0.42,0.81,0.38,0.49,0.67,1.17,24,"Nordeste",2367,105,2020-04-30,13,0.6425,100,0.673928571428571,12.2857142857143,100
"2902","RN",2020-05-14,234,5074,0.42,0.81,0.36,0.46,0.68,1.15,24,"Nordeste",2537,117,2020-05-01,13,0.6475,100,0.657142857142857,12.1428571428571,100
"2903","RN",2020-05-15,244,5572,0.4,0.82,0.31,0.46,0.71,1.18,24,"Nordeste",2786,122,2020-05-03,12,0.66,100,0.656785714285714,12.1428571428571,100
"2904","RN",2020-05-16,272,6008,0.33,0.74,0.24,0.36,0.71,1.18,24,"Nordeste",3004,136,2020-05-05,11,0.6225,100,0.656071428571429,12,100
"2905","RN",2020-05-17,278,6274,0.3,0.78,0.29,0.41,0.81,1.17,24,"Nordeste",3137,139,2020-05-06,11,0.675,100,0.6575,11.7142857142857,100
"2906","RN",2020-05-18,292,6368,0.46,0.85,0.35,0.49,0.71,1.16,24,"Nordeste",3184,146,2020-05-06,12,0.6825,100,0.66,11.1428571428571,100
"2907","RN",2020-05-19,320,6966,0.44,0.83,0.38,0.49,0.69,1.16,24,"Nordeste",3483,160,2020-05-07,12,0.6625,100,0.660357142857143,10.8571428571429,100
"2908","RN",2020-05-20,340,7592,0.42,0.83,0.34,0.51,0.68,1.17,24,"Nordeste",3796,170,2020-05-09,11,0.6525,100,0.67,10.7142857142857,100
"2909","RN",2020-05-21,356,8120,0.44,0.86,0.39,0.52,0.68,1.17,24,"Nordeste",4060,178,2020-05-12,9,0.665,100,0.663571428571429,10.7142857142857,100
"2910","RN",2020-05-22,362,8502,0.41,0.8,0.34,0.5,0.72,1.17,24,"Nordeste",4251,181,2020-05-12,10,0.6625,100,0.665,10.7142857142857,100
"2911","RN",2020-05-23,368,9198,0.38,0.84,0.26,0.46,0.77,1.16,24,"Nordeste",4599,184,2020-05-13,10,0.69,100,0.667142857142857,10.5714285714286,100
"2912","RN",2020-05-24,400,9394,0.26,0.72,0.23,0.36,0.77,1.18,24,"Nordeste",4697,200,2020-05-13,11,0.63,100,0.670357142857143,10.7142857142857,100
"2913","RN",2020-05-25,418,9518,0.46,0.89,0.36,0.53,0.71,1.17,24,"Nordeste",4759,209,2020-05-13,12,0.6925,100,0.6725,11.2857142857143,100
"2914","RN",2020-05-26,440,10944,0.45,0.86,0.39,0.52,0.7,1.16,24,"Nordeste",5472,220,2020-05-15,11,0.6775,100,0.679642857142857,11.4285714285714,100
"2915","RN",2020-05-27,484,11260,0.44,0.86,0.39,0.53,0.7,1.17,24,"Nordeste",5630,242,2020-05-15,12,0.675,100,0.686785714285714,11.4285714285714,100
"2916","RN",2020-05-28,496,11260,0.45,0.89,0.4,0.54,0.69,1.16,24,"Nordeste",5630,248,2020-05-15,13,0.68,100,0.698214285714286,11.4285714285714,100
"2917","RN",2020-05-29,536,12926,0.45,0.92,0.37,0.55,0.74,1.17,24,"Nordeste",6463,268,2020-05-18,11,0.7125,100,0.702857142857143,11.2857142857143,100
"2918","RN",2020-05-30,610,14804,0.42,0.92,0.31,0.52,0.81,1.14,24,"Nordeste",7402,305,2020-05-20,10,0.74,100,0.7075,11.4285714285714,100
"2919","RN",2020-05-31,610,14804,0.31,0.85,0.32,0.44,0.84,1.16,24,"Nordeste",7402,305,2020-05-20,11,0.71,100,0.710714285714286,11.2857142857143,100
"2920","RN",2020-06-01,646,15928,0.48,0.96,0.36,0.55,0.73,1.16,24,"Nordeste",7964,323,2020-05-21,11,0.725,100,0.713571428571429,11.1428571428571,100
"2921","RN",2020-06-02,682,16466,0.47,0.95,0.39,0.54,0.71,1.16,24,"Nordeste",8233,341,2020-05-21,12,0.71,100,0.715714285714286,11.2857142857143,100
"2922","RN",2020-06-03,734,18298,0.46,0.93,0.4,0.55,0.7,1.17,24,"Nordeste",9149,367,2020-05-23,11,0.6975,100,0.716785714285714,11.7142857142857,100
"2923","RN",2020-06-04,756,18564,0.46,0.94,0.4,0.55,0.7,1.16,24,"Nordeste",9282,378,2020-05-23,12,0.7,100,0.713571428571429,12.1428571428571,100
"2924","RN",2020-06-05,774,18880,0.46,0.97,0.36,0.58,0.74,1.17,24,"Nordeste",9440,387,2020-05-24,12,0.7275,100,0.712142857142857,12.4285714285714,100
"2925","RN",2020-06-06,820,18898,0.43,0.96,0.31,0.52,0.8,1.15,24,"Nordeste",9449,410,2020-05-24,13,0.7475,100,0.708928571428571,12.7142857142857,100
"2926","RN",2020-06-07,848,18904,0.3,0.83,0.26,0.42,0.81,1.18,24,"Nordeste",9452,424,2020-05-24,14,0.6875,100,0.710357142857143,13,100
"2927","RN",2020-06-08,862,21776,0.47,0.95,0.33,0.56,0.72,1.17,24,"Nordeste",10888,431,2020-05-26,13,0.715,100,0.675357142857143,13.1428571428571,100
"2928","RN",2020-06-09,918,22054,0.45,0.9,0.34,0.53,0.7,1.17,24,"Nordeste",11027,459,2020-05-26,14,0.6875,100,0.654285714285714,13.4285714285714,100
"2929","RN",2020-06-10,974,23136,0.48,0.95,0.35,0.54,0.7,1.16,24,"Nordeste",11568,487,2020-05-28,13,0.7075,100,0.648928571428571,13.7142857142857,100
"2930","RN",2020-06-11,992,26468,0.29,0.69,0.32,0.35,0.42,1.23,24,"Nordeste",13234,496,2020-05-29,13,0.455,100,0.652142857142857,13.7142857142857,100
"2931","RN",2020-06-12,1028,27002,0.38,0.86,0.38,0.45,0.54,1.21,24,"Nordeste",13501,514,2020-05-29,14,0.58,100,0.654642857142857,14,100
"2932","RN",2020-06-13,1066,27578,0.41,0.87,0.31,0.49,0.78,1.16,24,"Nordeste",13789,533,2020-05-29,15,0.71,100,0.655357142857143,14.2857142857143,100
"2933","RN",2020-06-14,1068,28342,0.31,0.81,0.3,0.43,0.86,1.17,24,"Nordeste",14171,534,2020-05-31,14,0.71,100,0.651785714285714,14.8571428571429,100
"2934","RN",2020-06-15,1106,28428,0.51,0.96,0.35,0.56,0.73,1.17,24,"Nordeste",14214,553,2020-05-31,15,0.7325,100,0.6825,15.4285714285714,100
"2935","RN",2020-06-16,1170,30424,0.47,0.9,0.32,0.52,0.7,1.17,24,"Nordeste",15212,585,2020-05-31,16,0.6925,100,0.696428571428571,16,100
"2936","RN",2020-06-17,1170,30424,0.46,0.87,0.35,0.52,0.7,1.17,24,"Nordeste",15212,585,2020-05-31,17,0.6825,100,0.703571428571429,15.7142857142857,100
"2937","RN",2020-06-18,1310,31778,0.45,0.85,0.34,0.49,0.69,1.17,24,"Nordeste",15889,655,2020-06-01,17,0.67,100,0.705714285714286,15.7142857142857,100
"2938","RN",2020-06-19,1386,32078,0.43,0.84,0.31,0.49,0.72,1.18,24,"Nordeste",16039,693,2020-06-01,18,0.6775,100,0.702857142857143,15.7142857142857,100
"2939","RN",2020-06-20,1394,38412,0.44,0.94,0.31,0.51,0.83,1.15,24,"Nordeste",19206,697,2020-06-07,13,0.76,100,0.708214285714286,15.7142857142857,100
"2940","RN",2020-06-21,1394,38580,0.32,0.82,0.31,0.43,0.88,1.17,24,"Nordeste",19290,697,2020-06-07,14,0.725,100,0.705714285714286,15.5714285714286,100
"2941","RN",2020-06-22,1460,39914,0.49,0.9,0.35,0.52,0.73,1.17,24,"Nordeste",19957,730,2020-06-07,15,0.7125,100,0.709285714285714,15.2857142857143,100
"2942","RN",2020-06-23,1500,40150,0.5,0.96,0.42,0.54,0.73,1.15,24,"Nordeste",20075,750,2020-06-07,16,0.73,100,0.715357142857143,15,100
"2943","RN",2020-06-24,1614,43548,0.44,0.82,0.38,0.5,0.7,1.16,24,"Nordeste",21774,807,2020-06-08,16,0.665,100,0.715,15.5714285714286,100
"2944","RN",2020-06-25,1716,45330,0.47,0.89,0.41,0.52,0.71,1.16,24,"Nordeste",22665,858,2020-06-10,15,0.695,100,0.717857142857143,16.1428571428571,100
"2945","RN",2020-06-26,1778,47462,0.47,0.91,0.38,0.54,0.75,1.17,24,"Nordeste",23731,889,2020-06-10,16,0.72,100,0.715357142857143,15.7142857142857,100
"2946","RN",2020-06-27,1818,48506,0.44,0.93,0.34,0.51,0.83,1.15,24,"Nordeste",24253,909,2020-06-10,17,0.7575,100,0.720357142857143,15.2857142857143,100
"2947","RN",2020-06-28,1874,48912,0.33,0.87,0.36,0.47,0.89,1.16,24,"Nordeste",24456,937,2020-06-10,18,0.745,100,0.734285714285714,14.8571428571429,100
"2948","RN",2020-06-29,1988,59442,0.49,0.89,0.34,0.51,0.7,1.17,24,"Nordeste",29721,994,2020-06-17,12,0.695,100,0.744285714285714,14.5714285714286,100
"2949","RN",2020-06-30,2068,60574,0.53,1.03,0.42,0.58,0.75,1.15,24,"Nordeste",30287,1034,2020-06-17,13,0.765,100,0.754285714285714,14.2857142857143,100
"2950","RN",2020-07-01,2134,63798,0.53,1.02,0.41,0.6,0.75,1.15,24,"Nordeste",31899,1067,2020-06-18,13,0.7625,100,0.765714285714286,14,100
"2951","RN",2020-07-02,2206,65794,0.54,1.04,0.44,0.6,0.74,1.15,24,"Nordeste",32897,1103,2020-06-19,13,0.765,100,0.7675,13.7142857142857,100
"2952","RN",2020-07-03,2342,66842,0.54,1.04,0.42,0.62,0.79,1.16,24,"Nordeste",33421,1171,2020-06-19,14,0.79,100,0.773214285714286,14.4285714285714,100
"2953","RN",2020-07-04,2400,68514,0.52,1.07,0.41,0.6,0.88,1.13,24,"Nordeste",34257,1200,2020-06-19,15,0.8375,100,0.779285714285714,15,100
"2954","RN",2020-07-05,2426,69290,0.35,0.92,0.32,0.47,0.88,1.16,24,"Nordeste",34645,1213,2020-06-19,16,0.7575,100,NA,15.7142857142857,NA
"2955","RN",2020-07-06,2496,69968,0.51,0.97,0.31,0.56,0.73,1.17,24,"Nordeste",34984,1248,2020-06-19,17,0.735,100,NA,16.5714285714286,NA
"2956","RN",2020-07-07,2582,71640,0.59,1.12,0.45,0.66,0.76,1.14,24,"Nordeste",35820,1291,2020-06-20,17,0.8075,100,NA,17.4285714285714,NA
"2957","RN",2020-07-08,2652,73022,NA,NA,NA,NA,NA,NA,24,"Nordeste",36511,1326,2020-06-20,18,NA,NA,NA,18.1428571428571,NA
"2958","RN",2020-07-09,2690,74120,NA,NA,NA,NA,NA,NA,24,"Nordeste",37060,1345,2020-06-20,19,NA,NA,NA,NA,NA
"2959","RN",2020-07-10,2712,76530,NA,NA,NA,NA,NA,NA,24,"Nordeste",38265,1356,2020-06-20,20,NA,NA,NA,NA,NA
"2960","RN",2020-07-11,2760,77232,NA,NA,NA,NA,NA,NA,24,"Nordeste",38616,1380,2020-06-21,20,NA,NA,NA,NA,NA
"2961","RO",2020-02-15,0,0,1.07,1.07,1.03,1,1.06,1.01,11,"Norte",0,0,NA,NA,1.065,100,NA,NA,NA
"2962","RO",2020-02-16,0,0,1.02,1.06,0.97,0.86,1.01,1.02,11,"Norte",0,0,NA,NA,1.025,100,NA,NA,NA
"2963","RO",2020-02-17,0,0,1,1.02,1.06,0.99,1.21,0.98,11,"Norte",0,0,NA,NA,1.11,100,NA,NA,NA
"2964","RO",2020-02-18,0,0,0.97,0.95,0.97,0.93,1.2,0.99,11,"Norte",0,0,NA,NA,1.08,100,1.07464285714286,NA,100
"2965","RO",2020-02-19,0,0,0.9,0.91,0.9,0.89,1.18,1,11,"Norte",0,0,NA,NA,1.0425,100,1.06892857142857,NA,100
"2966","RO",2020-02-20,0,0,0.99,0.97,1.05,0.93,1.19,0.99,11,"Norte",0,0,NA,NA,1.085,100,1.065,NA,100
"2967","RO",2020-02-21,0,0,1.01,1.03,0.89,1,1.21,0.99,11,"Norte",0,0,NA,NA,1.115,100,1.03142857142857,NA,100
"2968","RO",2020-02-22,0,0,1.06,1.08,1.1,1.08,0.98,1.01,11,"Norte",0,0,NA,NA,1.025,100,0.963928571428571,NA,100
"2969","RO",2020-02-23,0,0,1,1.05,1.03,0.73,0.97,1.01,11,"Norte",0,0,NA,NA,0.9975,100,0.943214285714286,NA,100
"2970","RO",2020-02-24,0,0,0.99,1.01,1.12,0.67,0.75,1.04,11,"Norte",0,0,NA,NA,0.875,100,0.938571428571429,NA,100
"2971","RO",2020-02-25,0,0,0.72,0.77,1.19,0.7,0.47,1.09,11,"Norte",0,0,NA,NA,0.6075,100,0.942142857142857,NA,100
"2972","RO",2020-02-26,0,0,0.86,0.89,0.95,0.88,0.92,1.05,11,"Norte",0,0,NA,NA,0.8975,100,0.949285714285714,NA,100
"2973","RO",2020-02-27,0,0,0.92,0.95,0.89,0.89,1.17,1.01,11,"Norte",0,0,NA,NA,1.0525,100,0.956071428571429,NA,100
"2974","RO",2020-02-28,0,0,1.01,1.05,0.89,0.91,1.25,1,11,"Norte",0,0,NA,NA,1.14,100,0.994285714285714,NA,100
"2975","RO",2020-02-29,0,0,1.07,1.09,0.94,0.93,1.07,1.02,11,"Norte",0,0,NA,NA,1.075,100,1.06178571428571,NA,100
"2976","RO",2020-03-01,0,0,1.05,1.07,0.91,0.87,1.03,1.03,11,"Norte",0,0,NA,NA,1.045,100,1.09357142857143,NA,100
"2977","RO",2020-03-02,0,0,1.04,1.07,1,0.94,1.23,0.98,11,"Norte",0,0,NA,NA,1.1425,100,1.105,NA,100
"2978","RO",2020-03-03,0,0,0.95,0.99,0.89,0.89,1.19,1,11,"Norte",0,0,NA,NA,1.08,100,1.11285714285714,NA,100
"2979","RO",2020-03-04,0,0,0.99,1.03,0.93,0.91,1.23,0.99,11,"Norte",0,0,NA,NA,1.12,100,1.12071428571429,NA,100
"2980","RO",2020-03-05,0,0,1.04,1.05,0.99,0.93,1.22,0.98,11,"Norte",0,0,NA,NA,1.1325,100,1.13285714285714,NA,100
"2981","RO",2020-03-06,0,0,1.11,1.13,0.99,0.98,1.27,0.98,11,"Norte",0,0,NA,NA,1.195,100,1.13535714285714,NA,100
"2982","RO",2020-03-07,0,0,1.14,1.18,0.96,0.98,1.1,1,11,"Norte",0,0,NA,NA,1.13,100,1.14178571428571,NA,100
"2983","RO",2020-03-08,0,0,1.17,1.21,1.01,0.93,1.07,1.01,11,"Norte",0,0,NA,NA,1.13,100,1.13928571428571,NA,100
"2984","RO",2020-03-09,0,0,1.06,1.08,1.01,0.93,1.25,0.98,11,"Norte",0,0,NA,NA,1.16,100,1.13464285714286,NA,100
"2985","RO",2020-03-10,0,0,1.03,1.03,0.96,0.92,1.22,0.98,11,"Norte",0,0,NA,NA,1.125,100,1.12857142857143,NA,100
"2986","RO",2020-03-11,0,0,0.97,1,0.92,0.88,1.22,0.99,11,"Norte",0,0,NA,NA,1.1025,100,1.12107142857143,NA,100
"2987","RO",2020-03-12,0,0,0.98,1,0.97,0.91,1.21,0.99,11,"Norte",0,0,NA,NA,1.1,100,1.10928571428571,NA,100
"2988","RO",2020-03-13,0,0,1.03,1.06,0.95,0.97,1.26,0.99,11,"Norte",0,0,NA,NA,1.1525,100,1.10392857142857,NA,100
"2989","RO",2020-03-14,0,0,1.06,1.09,0.94,0.97,1.08,1.01,11,"Norte",0,0,NA,NA,1.0775,100,1.09214285714286,NA,100
"2990","RO",2020-03-15,0,0,0.99,1.1,1.04,0.83,1.05,1.02,11,"Norte",0,0,NA,NA,1.0475,100,1.06964285714286,NA,100
"2991","RO",2020-03-16,0,0,0.95,1.08,0.99,0.89,1.23,0.98,11,"Norte",0,0,NA,NA,1.1225,100,1.04714285714286,NA,100
"2992","RO",2020-03-17,0,0,0.9,1.09,0.95,0.89,1.09,1.02,11,"Norte",0,0,NA,NA,1.0425,100,1.01392857142857,NA,100
"2993","RO",2020-03-18,0,0,0.79,0.99,0.82,0.79,1,1.06,11,"Norte",0,0,NA,NA,0.945,100,0.967142857142857,NA,100
"2994","RO",2020-03-19,0,0,0.8,1.03,0.9,0.77,0.97,1.05,11,"Norte",0,0,NA,NA,0.9425,100,0.902142857142857,NA,100
"2995","RO",2020-03-20,0,1,0.72,1.06,0.72,0.73,0.95,1.08,11,"Norte",0.5,0,2020-03-19,1,0.92,100,0.829285714285714,NA,100
"2996","RO",2020-03-21,0,1,0.45,0.97,0.58,0.66,0.79,1.12,11,"Norte",0.5,0,2020-03-19,2,0.75,100,0.758571428571429,NA,100
